place_id,name,latitude,longitude,categories,cuisine,stars,review_count,is_open,quiet_study_score,date_night_score,cheap_value_score,hidden_gem_score,authentic_score,service_speed_score,group_friendly_score,food_quality_score,dessert_drinks_score,late_night_score,comfort_cozy_score,crowding_noise_score,study_work_suitability_score,value_satisfaction_score,service_warmth_score,special_excitement_score,confidence_score,popularity_score,hidden_gem_adjusted_score,place_embedding_available,evidence_snippets_json
pl_000996,Donair Dude,49.2813691,-123.1329919,fast_food,kebab,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_000997,Smokehouse Sandwich Co,49.2842686,-123.1197597,fast_food,sandwich,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_000998,JoongWon,49.2873953,-123.128838,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_000999,Chongqing on Robson,49.2865534,-123.128081,fast_food,chinese;szechuan,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001000,Stepho's Souvlaki Greek Tavern,49.287665,-123.12925,restaurant,greek,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001001,Chosun Korean BBQ,49.2873464,-123.1283402,restaurant,korean;barbecue,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001002,Miko Sushi,49.2874858,-123.12898,restaurant,japanese;sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001003,Cora,49.2875631,-123.129718,restaurant,breakfast,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001004,Hello Kitty Cafe,49.2866143,-123.1281928,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001005,Little Cafe,49.2865379,-123.1280477,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001006,Abode,49.2863846,-123.1272393,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001007,Hail Mary's,49.2623084,-123.0895042,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001008,Banana Leaf,49.291387,-123.135016,restaurant,malaysian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001009,Dinesty Dumpling House,49.2907725,-123.134078,restaurant,chinese;asian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001010,McDonald's,49.2906218,-123.133851,fast_food,burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001011,Nha Trang Restaurant,49.2623153,-123.0885196,restaurant,vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001012,Momo Sushi,49.2862529,-123.1276348,restaurant,japanese;sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001013,Mali Thai Food,49.2608368,-123.1007648,restaurant,deli;diner;asian;thai;curry,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001014,Hello Nori,49.2856233,-123.1261012,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001015,Starbucks,49.2686141,-123.158778,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001016,Kirin Restaurant,49.2862935,-123.1255963,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001017,TOUK,49.285957,-123.1250596,restaurant,cambodian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001018,Paris Baguette,49.2859009,-123.1249702,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001019,A&W,49.2860131,-123.1251491,fast_food,burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001020,Subway,49.2860692,-123.1252385,fast_food,sandwich,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001021,Fantacity Karaoke,49.28525,-123.125406,restaurant,asian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001022,NeNe Chicken,49.2821191,-123.133662,restaurant,chicken;korean,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001023,The Italians,49.2814778,-123.133602,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001024,Argo Cafe,49.2685884,-123.1044929,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001025,Blaze Gourmet Burgers,49.2665754,-123.103744,restaurant,burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001026,Starbucks,49.2352765,-123.1157382,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001027,Scan-Delicious,49.284477,-123.065734,restaurant,breakfast,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001028,Wendy's,49.1960345,-123.1771649,fast_food,burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001029,Thai Hang,49.1956753,-123.1770047,fast_food,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001030,Pistachio Sweetery Cafe,49.2820397,-123.1166207,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001031,BC Momo,49.2821231,-123.116481,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001032,Dingding Restaurant,49.2820874,-123.1165418,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001033,Pokérrito,49.2826167,-123.1151176,fast_food,poke,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001034,Dae Ji,49.2826768,-123.1147158,fast_food,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001035,theVenti Coffee,49.2826109,-123.114622,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001036,Wow Full Noodle House,49.2825668,-123.114555,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001037,Shun Jing Lou Seafood Restaurant,49.2309718,-123.065371,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001038,Cafe Zen,49.2711366,-123.1552312,restaurant,breakfast,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001039,Nonna's Italian Street Food,49.2691675,-123.06942,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001040,Mirai Sushi,49.2813057,-123.10797,restaurant,japanese;sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001041,Green Leaf Sushi,49.2640395,-123.1801008,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001042,Sun Sui Wah Seafood Restaurant,49.1781171,-123.1356008,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001043,Dairy Queen,49.2567827,-123.184916,fast_food,ice_cream;burger,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001044,Nirvana Restaurant,49.2254234,-123.065527,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001045,Rio Brazilian Steakhouse,49.2879922,-123.140464,restaurant,brazilian;meat,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001046,Subway,49.2908865,-123.1342622,fast_food,sandwich,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001047,Kirin Seafood Restaurant,49.1697933,-123.1378771,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001048,Liuyishou Hotpot Robson,49.2890564,-123.1320225,restaurant,hotpot,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001049,Pressato,49.2792232,-123.116826,restaurant,sandwich,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001050,The Captain's Boil,49.1872417,-123.131495,restaurant,seafood,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001051,Kyabia Japanese Restaurant,49.1874989,-123.1312101,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001052,Cardero's,49.2915693,-123.127516,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001053,Shabusen,49.2839339,-123.122349,restaurant,japanese;korean,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001054,Alchemy,49.2742337,-123.123941,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001055,Capo and the Spritz,49.2747239,-123.122703,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001056,Grand Chinese Restaurant,49.2746128,-123.1233641,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001057,Paratha 2 Pasta,49.2744437,-123.123632,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001058,Tasty Indian Bistro,49.274335,-123.1237928,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001059,Hapa Izakaya,49.275171,-123.122572,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001060,Living Produce Aisle,49.2750527,-123.1221518,fast_food,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001061,The Flying Pig,49.2751034,-123.1220829,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001062,Aburi To-Go,49.2753478,-123.12063,fast_food,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001063,Robba Da Matti,49.2753202,-123.1212024,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001064,Sushi Maro,49.2748586,-123.1219168,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001065,Masayoshi,49.2458146,-123.0900087,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001066,Yumyai Thai Food,49.2513526,-123.101223,restaurant,thai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001067,The Fish Counter,49.2507838,-123.1012104,restaurant,fish_and_chips,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001068,Haidilao Hot Pot,49.1707675,-123.135859,restaurant,chinese;hotpot,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001069,Mui Garden,49.2313896,-123.065767,restaurant,malaysian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001070,Yummy Slice Pizza,49.2630366,-123.101304,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001071,Fable Diner,49.2630437,-123.1016379,restaurant,diner,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001072,Glowbal,49.2814683,-123.117244,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001073,Kaide Sushi Bar,49.2743218,-123.126942,restaurant,sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001074,BiBo Italian Restaurant,49.1968099,-123.140177,restaurant,italian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001075,Caffè Artigiano,49.197754,-123.1407889,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001076,JAPADOG,49.1967129,-123.1395095,fast_food,hot_dog,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001077,Ryuu Izakaya,49.1967246,-123.1396099,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001078,Neptune Wonton Noodle,49.1968345,-123.140407,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001079,Dan Dan Noodle,49.290923,-123.1360157,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001080,Datang Hot Pot,49.1795916,-123.1341194,restaurant,chinese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001081,Pho Lan Beef Noodle Soup,49.1630345,-123.1363814,restaurant,vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001082,Le Petit Saigon,49.2812744,-123.0472726,restaurant,vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001083,Panago,49.2725297,-123.056204,fast_food,pizza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001084,Spicy 6,49.2848775,-123.1256192,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001085,Daddy's Grill Richmond,49.1843454,-123.0912223,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001086,Caffe Artigiano,49.2492264,-123.1007752,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001087,Virtuous Pie,49.2796992,-123.099992,restaurant,pizza;ice_cream,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001088,Tim Hortons,49.2262483,-123.1289404,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001089,East is East,49.2454125,-123.1015452,restaurant,indian,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001090,Roots Café,49.2255047,-123.1013836,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001091,Song Huong,49.2701699,-123.0568935,restaurant,vietnamese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001092,Ajishou Japanese Cuisine,49.177673,-123.121757,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001093,True Confections,49.290778,-123.1362354,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001094,Yolks,49.2630578,-123.1163493,restaurant,breakfast,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001095,Per Se Social Corner,49.2786045,-123.118459,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001096,Fit Camp Foods,49.2806587,-123.1312864,fast_food,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001097,93 Coffee,49.2885009,-123.139164,cafe,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001098,Kingyo,49.290566,-123.137056,restaurant,japanese,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001099,Milk & Sugar BBQ Bar,49.2382172,-123.032139,restaurant,bubble_tea,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001100,Thai Away,49.2809771,-123.0562969,restaurant,thai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001101,Blenz Coffee,49.2636205,-123.1502875,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001102,Ryu Katsu + Ramen bar,49.2636452,-123.1534206,restaurant,japanese;ramen;gyoza,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001103,Casereccio Foods,49.2641802,-123.15747,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001104,Starbucks,49.2652176,-123.250782,cafe,coffee_shop,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001105,Loafe,49.2657839,-123.2501333,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001106,Kokomo,49.2678638,-123.1573505,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001107,Yagoto Sushi Dining,49.2636938,-123.1546937,restaurant,sushi,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001108,IGA Bistro,49.2637272,-123.1573404,cafe,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001109,Golden Seafood Restaurant,49.2628286,-123.056921,restaurant,chinese;dim_sum,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001110,Open Kitchen,49.260629,-123.2514649,food_court,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
pl_001111,The Fish Man,49.1784638,-123.1302833,restaurant,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,
